aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
121,462.8,2024-11-19:19,54.3,65.3,70.0,43.0,128.3,2024-11-20T02:00:00,2024-11-19T19:00:00,1732042800
184,532.8,2024-11-19:18,61.0,65.0,81.0,81.0,143.0,2024-11-20T01:00:00,2024-11-19T18:00:00,1732039200
150,540.8,2024-11-19:17,59.0,71.0,70.0,54.0,149.3,2024-11-20T00:00:00,2024-11-19T17:00:00,1732035600
123,424.9,2024-11-21:17,50.0,52.7,70.0,44.0,139.3,2024-11-22T00:00:00,2024-11-21T17:00:00,1732208400
140,433.0,2024-11-21:16,47.0,61.3,70.3,50.33,142.7,2024-11-21T23:00:00,2024-11-21T16:00:00,1732204800
112,441.2,2024-11-21:15,44.0,70.0,70.0,40.0,146.0,2024-11-21T22:00:00,2024-11-21T15:00:00,1732201200
110,400.3,2024-11-21:14,40.7,74.7,70.0,39.0,138.0,2024-11-21T21:00:00,2024-11-21T14:00:00,1732197600
145,359.5,2024-11-21:13,37.3,79.3,70.0,52.0,130.0,2024-11-21T20:00:00,2024-11-21T13:00:00,1732194000
93,318.6,2024-11-21:12,34.0,84.0,70.0,32.0,122.0,2024-11-21T19:00:00,2024-11-21T12:00:00,1732190400
98,272.0,2024-11-21:11,31.3,83.0,70.0,34.0,127.7,2024-11-21T18:00:00,2024-11-21T11:00:00,1732186800
107,225.3,2024-11-21:10,28.7,82.0,70.0,38.0,133.3,2024-11-21T17:00:00,2024-11-21T10:00:00,1732183200
107,178.6,2024-11-21:09,26.0,81.0,70.0,38.0,139.0,2024-11-21T16:00:00,2024-11-21T09:00:00,1732179600
107,174.9,2024-11-21:08,21.0,105.0,70.0,38.0,125.3,2024-11-21T15:00:00,2024-11-21T08:00:00,1732176000
112,171.2,2024-11-21:07,16.0,129.0,70.0,40.0,111.7,2024-11-21T14:00:00,2024-11-21T07:00:00,1732172400
129,167.5,2024-11-21:06,11.0,153.0,70.0,46.0,98.0,2024-11-21T13:00:00,2024-11-21T06:00:00,1732168800
93,186.2,2024-11-21:05,12.3,150.3,70.0,32.0,107.7,2024-11-21T12:00:00,2024-11-21T05:00:00,1732165200
109,204.8,2024-11-21:04,13.7,147.7,70.0,38.67,117.3,2024-11-21T11:00:00,2024-11-21T04:00:00,1732161600
100,223.5,2024-11-21:03,15.0,145.0,70.0,35.0,127.0,2024-11-21T10:00:00,2024-11-21T03:00:00,1732158000
89,268.5,2024-11-21:02,22.0,119.3,70.0,30.0,136.3,2024-11-21T09:00:00,2024-11-21T02:00:00,1732154400
87,313.4,2024-11-21:01,29.0,93.7,70.0,29.0,145.7,2024-11-21T08:00:00,2024-11-21T01:00:00,1732150800
150,358.3,2024-11-21:00,36.0,68.0,70.0,54.0,155.0,2024-11-21T07:00:00,2024-11-21T00:00:00,1732147200
138,357.0,2024-11-20:23,44.7,51.3,70.0,49.33,160.0,2024-11-21T06:00:00,2024-11-20T23:00:00,1732143600
145,355.6,2024-11-20:22,53.3,34.7,70.0,52.0,165.0,2024-11-21T05:00:00,2024-11-20T22:00:00,1732140000
112,354.2,2024-11-20:21,62.0,18.0,70.0,40.0,170.0,2024-11-21T04:00:00,2024-11-20T21:00:00,1732136400
118,378.8,2024-11-20:20,62.3,19.3,70.0,42.0,169.0,2024-11-21T03:00:00,2024-11-20T20:00:00,1732132800
168,403.3,2024-11-20:19,62.7,20.7,70.0,69.0,168.0,2024-11-21T02:00:00,2024-11-20T19:00:00,1732129200
168,427.8,2024-11-20:18,63.0,22.0,70.0,69.0,167.0,2024-11-21T01:00:00,2024-11-20T18:00:00,1732125600
160,424.5,2024-11-20:17,63.0,25.0,63.3,62.67,163.0,2024-11-21T00:00:00,2024-11-20T17:00:00,1732122000
69,304.6,2024-11-22:17,23.7,88.3,26.3,21.0,86.7,2024-11-23T00:00:00,2024-11-22T17:00:00,1732294800
107,346.7,2024-11-22:16,29.3,81.7,47.5,38.0,107.3,2024-11-22T23:00:00,2024-11-22T16:00:00,1732291200
172,388.7,2024-11-22:15,35.0,75.0,72.0,72.0,128.0,2024-11-22T22:00:00,2024-11-22T15:00:00,1732287600
154,399.6,2024-11-22:14,39.7,71.7,61.3,58.67,136.7,2024-11-22T21:00:00,2024-11-22T14:00:00,1732284000
93,410.5,2024-11-22:13,44.3,68.3,40.0,32.0,145.3,2024-11-22T20:00:00,2024-11-22T13:00:00,1732280400
93,421.4,2024-11-22:12,49.0,65.0,40.0,32.0,154.0,2024-11-22T19:00:00,2024-11-22T12:00:00,1732276800
80,333.4,2024-11-22:11,39.7,77.0,32.5,26.0,148.0,2024-11-22T18:00:00,2024-11-22T11:00:00,1732273200
89,245.5,2024-11-22:10,30.3,89.0,33.3,30.0,142.0,2024-11-22T17:00:00,2024-11-22T10:00:00,1732269600
87,157.6,2024-11-22:09,21.0,101.0,30.0,29.0,136.0,2024-11-22T16:00:00,2024-11-22T09:00:00,1732266000
85,170.0,2024-11-22:08,19.7,122.3,29.3,28.33,146.0,2024-11-22T15:00:00,2024-11-22T08:00:00,1732262400
84,182.5,2024-11-22:07,18.3,143.7,28.7,27.67,156.0,2024-11-22T14:00:00,2024-11-22T07:00:00,1732258800
101,194.9,2024-11-22:06,17.0,165.0,28.0,27.0,166.0,2024-11-22T13:00:00,2024-11-22T06:00:00,1732255200
89,210.5,2024-11-22:05,21.7,141.7,37.5,30.0,175.7,2024-11-22T12:00:00,2024-11-22T05:00:00,1732251600
87,226.0,2024-11-22:04,26.3,118.3,34.3,29.0,185.3,2024-11-22T11:00:00,2024-11-22T04:00:00,1732248000
89,241.6,2024-11-22:03,31.0,95.0,37.5,30.0,195.0,2024-11-22T10:00:00,2024-11-22T03:00:00,1732244400
89,316.9,2024-11-22:02,43.7,76.7,37.5,30.0,216.0,2024-11-22T09:00:00,2024-11-22T02:00:00,1732240800
70,392.2,2024-11-22:01,56.3,58.3,26.7,21.33,237.0,2024-11-22T08:00:00,2024-11-22T01:00:00,1732237200
61,467.5,2024-11-22:00,69.0,40.0,21.3,17.0,258.0,2024-11-22T07:00:00,2024-11-22T00:00:00,1732233600
58,484.8,2024-11-21:23,71.7,30.7,70.0,15.0,235.3,2024-11-22T06:00:00,2024-11-21T23:00:00,1732230000
51,502.1,2024-11-21:22,74.3,21.3,53.8,12.33,212.7,2024-11-22T05:00:00,2024-11-21T22:00:00,1732226400
58,519.4,2024-11-21:21,77.0,12.0,70.0,10.0,190.0,2024-11-22T04:00:00,2024-11-21T21:00:00,1732222800
58,485.2,2024-11-21:20,69.0,22.7,70.0,15.0,172.0,2024-11-22T03:00:00,2024-11-21T20:00:00,1732219200
61,450.9,2024-11-21:19,61.0,33.3,70.0,17.0,154.0,2024-11-22T02:00:00,2024-11-21T19:00:00,1732215600
123,416.7,2024-11-21:18,53.0,44.0,70.0,44.0,136.0,2024-11-22T01:00:00,2024-11-21T18:00:00,1732212000
123,424.9,2024-11-21:17,50.0,52.7,70.0,44.0,139.3,2024-11-22T00:00:00,2024-11-21T17:00:00,1732208400
91,560.8,2024-11-23:17,58.7,31.7,38.8,31.0,135.0,2024-11-24T00:00:00,2024-11-23T17:00:00,1732381200
80,499.6,2024-11-23:16,49.3,43.3,32.5,26.0,129.0,2024-11-23T23:00:00,2024-11-23T16:00:00,1732377600
65,438.3,2024-11-23:15,40.0,55.0,23.8,19.0,123.0,2024-11-23T22:00:00,2024-11-23T15:00:00,1732374000
67,443.1,2024-11-23:14,44.3,53.7,24.6,19.67,131.3,2024-11-23T21:00:00,2024-11-23T14:00:00,1732370400
65,448.0,2024-11-23:13,48.7,52.3,23.8,19.0,139.7,2024-11-23T20:00:00,2024-11-23T13:00:00,1732366800
69,452.9,2024-11-23:12,53.0,51.0,26.3,21.0,148.0,2024-11-23T19:00:00,2024-11-23T12:00:00,1732363200
100,370.2,2024-11-23:11,44.7,61.0,43.8,35.0,131.0,2024-11-23T18:00:00,2024-11-23T11:00:00,1732359600
104,287.5,2024-11-23:10,36.3,71.0,46.3,37.0,114.0,2024-11-23T17:00:00,2024-11-23T10:00:00,1732356000
89,204.8,2024-11-23:09,28.0,81.0,30.0,30.0,97.0,2024-11-23T16:00:00,2024-11-23T09:00:00,1732352400
102,189.7,2024-11-23:08,24.3,94.3,45.0,36.0,99.3,2024-11-23T15:00:00,2024-11-23T08:00:00,1732348800
98,174.5,2024-11-23:07,20.7,107.7,42.5,34.0,101.7,2024-11-23T14:00:00,2024-11-23T07:00:00,1732345200
155,159.3,2024-11-23:06,17.0,121.0,73.8,59.0,104.0,2024-11-23T13:00:00,2024-11-23T06:00:00,1732341600
93,174.3,2024-11-23:05,21.3,106.7,40.0,32.0,117.7,2024-11-23T12:00:00,2024-11-23T05:00:00,1732338000
87,189.3,2024-11-23:04,25.7,92.3,36.3,29.0,131.3,2024-11-23T11:00:00,2024-11-23T04:00:00,1732334400
63,204.3,2024-11-23:03,30.0,78.0,18.0,18.0,145.0,2024-11-23T10:00:00,2024-11-23T03:00:00,1732330800
91,280.9,2024-11-23:02,38.0,68.0,38.8,31.0,152.0,2024-11-23T09:00:00,2024-11-23T02:00:00,1732327200
85,357.6,2024-11-23:01,46.0,58.0,35.0,28.0,159.0,2024-11-23T08:00:00,2024-11-23T01:00:00,1732323600
54,434.2,2024-11-23:00,54.0,48.0,17.5,14.0,166.0,2024-11-23T07:00:00,2024-11-23T00:00:00,1732320000
63,399.8,2024-11-22:23,48.3,55.0,22.5,18.0,135.0,2024-11-23T06:00:00,2024-11-22T23:00:00,1732316400
80,365.3,2024-11-22:22,42.7,62.0,32.5,26.0,104.0,2024-11-23T05:00:00,2024-11-22T22:00:00,1732312800
153,330.9,2024-11-22:21,37.0,69.0,58.0,58.0,73.0,2024-11-23T04:00:00,2024-11-22T21:00:00,1732309200
100,308.1,2024-11-22:20,30.7,77.7,43.8,35.0,70.7,2024-11-23T03:00:00,2024-11-22T20:00:00,1732305600
78,285.4,2024-11-22:19,24.3,86.3,31.3,25.0,68.3,2024-11-23T02:00:00,2024-11-22T19:00:00,1732302000
98,262.6,2024-11-22:18,18.0,95.0,42.5,34.0,66.0,2024-11-23T01:00:00,2024-11-22T18:00:00,1732298400
69,304.6,2024-11-22:17,23.7,88.3,26.3,21.0,86.7,2024-11-23T00:00:00,2024-11-22T17:00:00,1732294800
198,669.4,2024-11-24:17,69.3,28.7,92.3,91.67,179.3,2024-11-25T00:00:00,2024-11-24T17:00:00,1732467600
195,647.2,2024-11-24:16,66.7,32.3,89.7,89.33,169.7,2024-11-24T23:00:00,2024-11-24T16:00:00,1732464000
192,625.0,2024-11-24:15,64.0,36.0,87.0,87.0,160.0,2024-11-24T22:00:00,2024-11-24T15:00:00,1732460400
180,541.6,2024-11-24:14,57.3,46.0,78.3,78.33,153.7,2024-11-24T21:00:00,2024-11-24T14:00:00,1732456800
169,458.1,2024-11-24:13,50.7,56.0,69.7,69.67,147.3,2024-11-24T20:00:00,2024-11-24T13:00:00,1732453200
157,374.7,2024-11-24:12,44.0,66.0,61.0,61.0,141.0,2024-11-24T19:00:00,2024-11-24T12:00:00,1732449600
63,312.6,2024-11-24:11,35.0,96.0,22.5,18.0,126.3,2024-11-24T18:00:00,2024-11-24T11:00:00,1732446000
82,250.6,2024-11-24:10,26.0,126.0,33.8,27.0,111.7,2024-11-24T17:00:00,2024-11-24T10:00:00,1732442400
173,188.5,2024-11-24:09,17.0,156.0,91.3,73.0,97.0,2024-11-24T16:00:00,2024-11-24T09:00:00,1732438800
87,191.4,2024-11-24:08,18.7,149.3,22.5,18.0,108.3,2024-11-24T15:00:00,2024-11-24T08:00:00,1732435200
122,194.3,2024-11-24:07,20.3,142.7,50.4,43.67,119.7,2024-11-24T14:00:00,2024-11-24T07:00:00,1732431600
87,197.3,2024-11-24:06,22.0,136.0,30.0,29.0,131.0,2024-11-24T13:00:00,2024-11-24T06:00:00,1732428000
92,207.8,2024-11-24:05,26.3,113.0,35.4,31.67,140.3,2024-11-24T12:00:00,2024-11-24T05:00:00,1732424400
61,218.3,2024-11-24:04,30.7,90.0,21.3,17.0,149.7,2024-11-24T11:00:00,2024-11-24T04:00:00,1732420800
104,228.8,2024-11-24:03,35.0,67.0,46.3,37.0,159.0,2024-11-24T10:00:00,2024-11-24T03:00:00,1732417200
117,381.3,2024-11-24:02,48.3,53.0,52.1,41.67,167.3,2024-11-24T09:00:00,2024-11-24T02:00:00,1732413600
123,533.8,2024-11-24:01,61.7,39.0,55.0,44.0,175.7,2024-11-24T08:00:00,2024-11-24T01:00:00,1732410000
142,686.3,2024-11-24:00,75.0,25.0,63.8,51.0,184.0,2024-11-24T07:00:00,2024-11-24T00:00:00,1732406400
95,687.1,2024-11-23:23,73.7,23.0,41.3,33.0,170.7,2024-11-24T06:00:00,2024-11-23T23:00:00,1732402800
74,687.9,2024-11-23:22,72.3,21.0,28.8,23.0,157.3,2024-11-24T05:00:00,2024-11-23T22:00:00,1732399200
69,688.6,2024-11-23:21,71.0,19.0,26.3,21.0,144.0,2024-11-24T04:00:00,2024-11-23T21:00:00,1732395600
66,666.5,2024-11-23:20,70.0,19.3,24.2,19.33,143.0,2024-11-24T03:00:00,2024-11-23T20:00:00,1732392000
52,644.3,2024-11-23:19,69.0,19.7,16.3,13.0,142.0,2024-11-24T02:00:00,2024-11-23T19:00:00,1732388400
59,622.1,2024-11-23:18,68.0,20.0,20.0,16.0,141.0,2024-11-24T01:00:00,2024-11-23T18:00:00,1732384800
91,560.8,2024-11-23:17,58.7,31.7,38.8,31.0,135.0,2024-11-24T00:00:00,2024-11-23T17:00:00,1732381200
218,643.3,2024-11-25:17,63.7,23.3,107.7,106.67,133.3,2024-11-26T00:00:00,2024-11-25T17:00:00,1732554000
211,632.4,2024-11-25:16,64.3,23.7,102.3,101.33,144.7,2024-11-25T23:00:00,2024-11-25T16:00:00,1732550400
204,621.5,2024-11-25:15,65.0,24.0,97.0,96.0,156.0,2024-11-25T22:00:00,2024-11-25T15:00:00,1732546800
193,582.2,2024-11-25:14,63.3,30.0,89.0,88.0,159.0,2024-11-25T21:00:00,2024-11-25T14:00:00,1732543200
183,542.9,2024-11-25:13,61.7,36.0,81.0,80.0,162.0,2024-11-25T20:00:00,2024-11-25T13:00:00,1732539600
172,503.6,2024-11-25:12,60.0,42.0,73.0,72.0,165.0,2024-11-25T19:00:00,2024-11-25T12:00:00,1732536000
160,407.7,2024-11-25:11,50.7,53.0,67.0,62.67,158.0,2024-11-25T18:00:00,2024-11-25T11:00:00,1732532400
148,311.8,2024-11-25:10,41.3,64.0,61.0,53.33,151.0,2024-11-25T17:00:00,2024-11-25T10:00:00,1732528800
123,215.9,2024-11-25:09,32.0,75.0,55.0,44.0,144.0,2024-11-25T16:00:00,2024-11-25T09:00:00,1732525200
134,214.6,2024-11-25:08,31.7,85.0,60.0,48.0,147.3,2024-11-25T15:00:00,2024-11-25T08:00:00,1732521600
100,213.2,2024-11-25:07,31.3,95.0,44.2,35.33,150.7,2024-11-25T14:00:00,2024-11-25T07:00:00,1732518000
91,211.8,2024-11-25:06,31.0,105.0,38.8,31.0,154.0,2024-11-25T13:00:00,2024-11-25T06:00:00,1732514400
112,226.6,2024-11-25:05,35.3,84.3,50.0,40.0,167.7,2024-11-25T12:00:00,2024-11-25T05:00:00,1732510800
118,241.4,2024-11-25:04,39.7,63.7,52.5,42.0,181.3,2024-11-25T11:00:00,2024-11-25T04:00:00,1732507200
91,256.2,2024-11-25:03,44.0,43.0,33.0,31.0,195.0,2024-11-25T10:00:00,2024-11-25T03:00:00,1732503600
129,365.7,2024-11-25:02,51.7,31.3,47.7,46.0,214.0,2024-11-25T09:00:00,2024-11-25T02:00:00,1732500000
157,475.2,2024-11-25:01,59.3,19.7,62.3,61.0,233.0,2024-11-25T08:00:00,2024-11-25T01:00:00,1732496400
177,584.8,2024-11-25:00,67.0,8.0,77.0,76.0,252.0,2024-11-25T07:00:00,2024-11-25T00:00:00,1732492800
160,679.7,2024-11-24:23,70.3,7.7,66.3,62.67,234.7,2024-11-25T06:00:00,2024-11-24T23:00:00,1732489200
91,774.6,2024-11-24:22,73.7,7.3,38.8,31.0,217.3,2024-11-25T05:00:00,2024-11-24T22:00:00,1732485600
102,869.6,2024-11-24:21,77.0,7.0,45.0,36.0,200.0,2024-11-25T04:00:00,2024-11-24T21:00:00,1732482000
154,810.2,2024-11-24:20,75.3,13.0,61.7,55.33,196.3,2024-11-25T03:00:00,2024-11-24T20:00:00,1732478400
176,750.9,2024-11-24:19,73.7,19.0,78.3,74.67,192.7,2024-11-25T02:00:00,2024-11-24T19:00:00,1732474800
201,691.6,2024-11-24:18,72.0,25.0,95.0,94.0,189.0,2024-11-25T01:00:00,2024-11-24T18:00:00,1732471200
198,669.4,2024-11-24:17,69.3,28.7,92.3,91.67,179.3,2024-11-25T00:00:00,2024-11-24T17:00:00,1732467600
126,388.1,2024-11-26:17,49.3,48.0,56.3,45.0,150.7,2024-11-27T00:00:00,2024-11-26T17:00:00,1732640400
137,385.8,2024-11-26:16,45.7,62.0,61.3,49.0,140.3,2024-11-26T23:00:00,2024-11-26T16:00:00,1732636800
112,383.4,2024-11-26:15,42.0,76.0,50.0,40.0,130.0,2024-11-26T22:00:00,2024-11-26T15:00:00,1732633200
138,377.0,2024-11-26:14,41.3,87.0,56.3,49.33,118.7,2024-11-26T21:00:00,2024-11-26T14:00:00,1732629600
154,370.6,2024-11-26:13,40.7,98.0,62.7,58.67,107.3,2024-11-26T20:00:00,2024-11-26T13:00:00,1732626000
167,364.2,2024-11-26:12,40.0,109.0,69.0,68.0,96.0,2024-11-26T19:00:00,2024-11-26T12:00:00,1732622400
157,293.2,2024-11-26:11,28.7,128.3,65.2,60.67,76.3,2024-11-26T18:00:00,2024-11-26T11:00:00,1732618800
129,222.2,2024-11-26:10,17.3,147.7,57.5,46.0,56.7,2024-11-26T17:00:00,2024-11-26T10:00:00,1732615200
129,151.2,2024-11-26:09,6.0,167.0,57.5,46.0,37.0,2024-11-26T16:00:00,2024-11-26T09:00:00,1732611600
129,156.8,2024-11-26:08,5.7,172.3,57.5,46.0,45.0,2024-11-26T15:00:00,2024-11-26T08:00:00,1732608000
157,162.4,2024-11-26:07,5.3,177.7,76.3,61.0,53.0,2024-11-26T14:00:00,2024-11-26T07:00:00,1732604400
121,168.1,2024-11-26:06,5.0,183.0,43.0,43.0,61.0,2024-11-26T13:00:00,2024-11-26T06:00:00,1732600800
126,185.4,2024-11-26:05,6.7,178.3,56.3,45.0,72.3,2024-11-26T12:00:00,2024-11-26T05:00:00,1732597200
110,202.7,2024-11-26:04,8.3,173.7,48.8,39.0,83.7,2024-11-26T11:00:00,2024-11-26T04:00:00,1732593600
110,220.0,2024-11-26:03,10.0,169.0,48.8,39.0,95.0,2024-11-26T10:00:00,2024-11-26T03:00:00,1732590000
142,345.9,2024-11-26:02,22.7,133.7,63.8,51.0,105.7,2024-11-26T09:00:00,2024-11-26T02:00:00,1732586400
142,471.7,2024-11-26:01,35.3,98.3,63.8,51.0,116.3,2024-11-26T08:00:00,2024-11-26T01:00:00,1732582800
152,597.6,2024-11-26:00,48.0,63.0,71.3,57.0,127.0,2024-11-26T07:00:00,2024-11-26T00:00:00,1732579200
102,650.9,2024-11-25:23,58.3,43.7,45.0,36.0,136.0,2024-11-26T06:00:00,2024-11-25T23:00:00,1732575600
104,704.2,2024-11-25:22,68.7,24.3,46.3,37.0,145.0,2024-11-26T05:00:00,2024-11-25T22:00:00,1732572000
118,757.5,2024-11-25:21,79.0,5.0,52.5,42.0,154.0,2024-11-26T04:00:00,2024-11-25T21:00:00,1732568400
163,723.1,2024-11-25:20,73.7,11.0,72.7,65.33,143.3,2024-11-26T03:00:00,2024-11-25T20:00:00,1732564800
194,688.6,2024-11-25:19,68.3,17.0,92.8,88.67,132.7,2024-11-26T02:00:00,2024-11-25T19:00:00,1732561200
225,654.2,2024-11-25:18,63.0,23.0,113.0,112.0,122.0,2024-11-26T01:00:00,2024-11-25T18:00:00,1732557600
218,643.3,2024-11-25:17,63.7,23.3,107.7,106.67,133.3,2024-11-26T00:00:00,2024-11-25T17:00:00,1732554000
159,490.6,2024-11-27:17,64.3,11.7,62.7,62.0,268.0,2024-11-28T00:00:00,2024-11-27T17:00:00,1732726800
165,550.5,2024-11-27:16,74.7,10.3,67.3,67.0,285.0,2024-11-27T23:00:00,2024-11-27T16:00:00,1732723200
172,610.4,2024-11-27:15,85.0,9.0,72.0,72.0,302.0,2024-11-27T22:00:00,2024-11-27T15:00:00,1732719600
173,588.9,2024-11-27:14,83.3,12.7,73.0,73.0,276.3,2024-11-27T21:00:00,2024-11-27T14:00:00,1732716000
175,567.3,2024-11-27:13,81.7,16.3,74.0,74.0,250.7,2024-11-27T20:00:00,2024-11-27T13:00:00,1732712400
176,545.7,2024-11-27:12,80.0,20.0,75.0,75.0,225.0,2024-11-27T19:00:00,2024-11-27T12:00:00,1732708800
72,428.8,2024-11-27:11,62.0,38.0,27.5,22.0,185.0,2024-11-27T18:00:00,2024-11-27T11:00:00,1732705200
65,311.8,2024-11-27:10,44.0,56.0,23.8,19.0,145.0,2024-11-27T17:00:00,2024-11-27T10:00:00,1732701600
65,194.9,2024-11-27:09,26.0,74.0,23.8,19.0,105.0,2024-11-27T16:00:00,2024-11-27T09:00:00,1732698000
78,183.1,2024-11-27:08,23.7,82.7,31.3,25.0,112.3,2024-11-27T15:00:00,2024-11-27T08:00:00,1732694400
104,171.2,2024-11-27:07,21.3,91.3,46.3,37.0,119.7,2024-11-27T14:00:00,2024-11-27T07:00:00,1732690800
89,159.3,2024-11-27:06,19.0,100.0,31.0,30.0,127.0,2024-11-27T13:00:00,2024-11-27T06:00:00,1732687200
80,187.1,2024-11-27:05,26.3,84.7,32.5,26.0,162.3,2024-11-27T12:00:00,2024-11-27T05:00:00,1732683600
63,215.0,2024-11-27:04,33.7,69.3,22.5,18.0,197.7,2024-11-27T11:00:00,2024-11-27T04:00:00,1732680000
107,242.8,2024-11-27:03,41.0,54.0,39.0,38.0,233.0,2024-11-27T10:00:00,2024-11-27T03:00:00,1732676400
98,276.8,2024-11-27:02,47.0,41.0,42.5,34.0,254.3,2024-11-27T09:00:00,2024-11-27T02:00:00,1732672800
107,310.9,2024-11-27:01,53.0,28.0,47.5,38.0,275.7,2024-11-27T08:00:00,2024-11-27T01:00:00,1732669200
153,344.9,2024-11-27:00,59.0,15.0,55.0,55.0,297.0,2024-11-27T07:00:00,2024-11-27T00:00:00,1732665600
100,358.5,2024-11-26:23,60.7,14.3,43.8,35.0,267.0,2024-11-27T06:00:00,2024-11-26T23:00:00,1732662000
126,372.1,2024-11-26:22,62.3,13.7,56.3,45.0,237.0,2024-11-27T05:00:00,2024-11-26T22:00:00,1732658400
104,385.8,2024-11-26:21,64.0,13.0,46.3,37.0,207.0,2024-11-27T04:00:00,2024-11-26T21:00:00,1732654800
145,387.3,2024-11-26:20,60.3,20.0,65.0,52.0,191.7,2024-11-27T03:00:00,2024-11-26T20:00:00,1732651200
112,388.9,2024-11-26:19,56.7,27.0,49.6,39.67,176.3,2024-11-27T02:00:00,2024-11-26T19:00:00,1732647600
115,390.4,2024-11-26:18,53.0,34.0,51.3,41.0,161.0,2024-11-27T01:00:00,2024-11-26T18:00:00,1732644000
126,388.1,2024-11-26:17,49.3,48.0,56.3,45.0,150.7,2024-11-27T00:00:00,2024-11-26T17:00:00,1732640400
61,515.3,2024-11-28:17,48.3,54.7,21.3,17.0,109.0,2024-11-29T00:00:00,2024-11-28T17:00:00,1732813200
91,549.8,2024-11-28:16,51.7,54.3,34.3,31.0,124.0,2024-11-28T23:00:00,2024-11-28T16:00:00,1732809600
63,584.2,2024-11-28:15,55.0,54.0,22.5,18.0,139.0,2024-11-28T22:00:00,2024-11-28T15:00:00,1732806000
67,576.6,2024-11-28:14,59.0,54.3,25.0,20.0,150.3,2024-11-28T21:00:00,2024-11-28T14:00:00,1732802400
67,569.0,2024-11-28:13,63.0,54.7,25.0,20.0,161.7,2024-11-28T20:00:00,2024-11-28T13:00:00,1732798800
168,561.4,2024-11-28:12,67.0,55.0,69.0,69.0,173.0,2024-11-28T19:00:00,2024-11-28T12:00:00,1732795200
152,441.4,2024-11-28:11,54.7,65.7,57.0,57.0,153.3,2024-11-28T18:00:00,2024-11-28T11:00:00,1732791600
126,321.4,2024-11-28:10,42.3,76.3,45.0,45.0,133.7,2024-11-28T17:00:00,2024-11-28T10:00:00,1732788000
95,201.3,2024-11-28:09,30.0,87.0,33.0,33.0,114.0,2024-11-28T16:00:00,2024-11-28T09:00:00,1732784400
92,191.4,2024-11-28:08,29.3,78.0,31.3,31.33,113.7,2024-11-28T15:00:00,2024-11-28T08:00:00,1732780800
88,181.5,2024-11-28:07,28.7,69.0,29.7,29.67,113.3,2024-11-28T14:00:00,2024-11-28T07:00:00,1732777200
85,171.6,2024-11-28:06,28.0,60.0,28.0,28.0,113.0,2024-11-28T13:00:00,2024-11-28T06:00:00,1732773600
80,184.6,2024-11-28:05,32.0,46.0,32.5,26.0,135.3,2024-11-28T12:00:00,2024-11-28T05:00:00,1732770000
77,197.6,2024-11-28:04,36.0,32.0,28.5,24.67,157.7,2024-11-28T11:00:00,2024-11-28T04:00:00,1732766400
74,210.7,2024-11-28:03,40.0,18.0,28.8,23.0,180.0,2024-11-28T10:00:00,2024-11-28T03:00:00,1732762800
89,257.4,2024-11-28:02,42.7,13.3,37.5,30.0,191.0,2024-11-28T09:00:00,2024-11-28T02:00:00,1732759200
82,304.1,2024-11-28:01,45.3,8.7,33.8,27.0,202.0,2024-11-28T08:00:00,2024-11-28T01:00:00,1732755600
107,350.7,2024-11-28:00,48.0,4.0,47.5,38.0,213.0,2024-11-28T07:00:00,2024-11-28T00:00:00,1732752000
96,355.6,2024-11-27:23,45.3,8.3,41.7,33.33,224.3,2024-11-28T06:00:00,2024-11-27T23:00:00,1732748400
80,360.5,2024-11-27:22,42.7,12.7,32.5,26.0,235.7,2024-11-28T05:00:00,2024-11-27T22:00:00,1732744800
76,365.3,2024-11-27:21,40.0,17.0,30.0,24.0,247.0,2024-11-28T04:00:00,2024-11-27T21:00:00,1732741200
112,387.1,2024-11-27:20,44.7,15.7,50.0,40.0,248.3,2024-11-28T03:00:00,2024-11-27T20:00:00,1732737600
129,408.9,2024-11-27:19,49.3,14.3,48.7,46.0,249.7,2024-11-28T02:00:00,2024-11-27T19:00:00,1732734000
152,430.7,2024-11-27:18,54.0,13.0,58.0,57.0,251.0,2024-11-28T01:00:00,2024-11-27T18:00:00,1732730400
159,490.6,2024-11-27:17,64.3,11.7,62.7,62.0,268.0,2024-11-28T00:00:00,2024-11-27T17:00:00,1732726800
132,374.9,2024-11-29:17,48.3,0.0,48.3,47.33,177.7,2024-11-30T00:00:00,2024-11-29T17:00:00,1732899600
114,366.3,2024-11-29:16,50.7,0.0,41.7,40.67,176.3,2024-11-29T23:00:00,2024-11-29T16:00:00,1732896000
98,357.7,2024-11-29:15,53.0,0.0,35.0,34.0,175.0,2024-11-29T22:00:00,2024-11-29T15:00:00,1732892400
88,376.4,2024-11-29:14,55.3,9.3,32.1,29.67,165.7,2024-11-29T21:00:00,2024-11-29T14:00:00,1732888800
79,395.1,2024-11-29:13,57.7,18.7,29.2,25.33,156.3,2024-11-29T20:00:00,2024-11-29T13:00:00,1732885200
69,413.8,2024-11-29:12,60.0,28.0,26.3,21.0,147.0,2024-11-29T19:00:00,2024-11-29T12:00:00,1732881600
76,357.4,2024-11-29:11,52.7,53.7,30.0,24.0,161.3,2024-11-29T18:00:00,2024-11-29T11:00:00,1732878000
88,300.9,2024-11-29:10,45.3,79.3,32.1,29.67,175.7,2024-11-29T17:00:00,2024-11-29T10:00:00,1732874400
